,gene-symbol,GO_ID,GO_term,gene-score
28505,THBS1,GO:0031093,platelet alpha granule lumen,2.0
28506,THBS1,GO:0032026,response to magnesium ion,2.0
28507,THBS1,GO:0032570,response to progesterone,2.0
28508,THBS1,GO:0032695,negative regulation of interleukin-12 production,2.0
28509,THBS1,GO:0032760,positive regulation of tumor necrosis factor production,2.0
28510,THBS1,GO:0032914,positive regulation of transforming growth factor beta1 production,2.0
28511,THBS1,GO:0033574,response to testosterone,2.0
28512,THBS1,GO:0034605,cellular response to heat,2.0
28513,THBS1,GO:0034976,response to endoplasmic reticulum stress,2.0
28514,THBS1,GO:0040037,negative regulation of fibroblast growth factor receptor signaling pathway,2.0
28515,THBS1,GO:0042327,positive regulation of phosphorylation,2.0
28516,THBS1,GO:0042802,identical protein binding,2.0
28517,THBS1,GO:0043032,positive regulation of macrophage activation,2.0
28518,THBS1,GO:0043066,negative regulation of apoptotic process,2.0
28519,THBS1,GO:0043154,negative regulation of cysteine-type endopeptidase activity involved in apoptotic process,2.0
28520,THBS1,GO:0043236,laminin binding,2.0
28521,THBS1,GO:0043394,proteoglycan binding,2.0
28522,THBS1,GO:0043406,positive regulation of MAP kinase activity,2.0
28523,THBS1,GO:0043536,positive regulation of blood vessel endothelial cell migration,2.0
28524,THBS1,GO:0043537,negative regulation of blood vessel endothelial cell migration,2.0
28525,THBS1,GO:0043652,engulfment of apoptotic cell,2.0
28526,THBS1,GO:0045727,positive regulation of translation,2.0
28527,THBS1,GO:0045766,positive regulation of angiogenesis,2.0
28528,THBS1,GO:0048266,behavioral response to pain,2.0
28529,THBS1,GO:0048661,positive regulation of smooth muscle cell proliferation,2.0
28530,THBS1,GO:0050431,transforming growth factor beta binding,2.0
28532,THBS1,GO:0050921,positive regulation of chemotaxis,2.0
28533,THBS1,GO:0051592,response to calcium ion,2.0
28534,THBS1,GO:0051895,negative regulation of focal adhesion assembly,2.0
28535,THBS1,GO:0051897,positive regulation of protein kinase B signaling,2.0
28536,THBS1,GO:0051918,negative regulation of fibrinolysis,2.0
28537,THBS1,GO:0062023,collagen-containing extracellular matrix,2.0
28542,THBS1,GO:0070051,fibrinogen binding,2.0
28543,THBS1,GO:0070052,collagen V binding,2.0
28544,THBS1,GO:0070062,extracellular exosome,2.0
28545,THBS1,GO:0071356,cellular response to tumor necrosis factor,2.0
28546,THBS1,GO:0071363,cellular response to growth factor stimulus,2.0
28547,THBS1,GO:0090051,negative regulation of cell migration involved in sprouting angiogenesis,2.0
28548,THBS1,GO:1902043,positive regulation of extrinsic apoptotic signaling pathway via death domain receptors,2.0
28549,THBS1,GO:1903588,negative regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis,2.0
28550,THBS1,GO:1903671,negative regulation of sprouting angiogenesis,2.0
28551,THBS1,GO:2000353,positive regulation of endothelial cell apoptotic process,2.0
28552,THBS1,GO:2000379,positive regulation of reactive oxygen species metabolic process,2.0
28553,THBS1,GO:2001027,negative regulation of endothelial cell chemotaxis,2.0
28554,THBS1,GO:2001237,negative regulation of extrinsic apoptotic signaling pathway,2.0
28555,THRA,GO:0000122,negative regulation of transcription by RNA polymerase II,2.0
28556,THRA,GO:0000785,chromatin,2.0
28557,THRA,GO:0000976,transcription cis-regulatory region binding,2.0
28558,THRA,GO:0000978,RNA polymerase II cis-regulatory region sequence-specific DNA binding,2.0
28559,THRA,GO:0000981,"DNA-binding transcription factor activity, RNA polymerase II-specific",2.0
28560,THRA,GO:0001502,cartilage condensation,2.0
28561,THRA,GO:0001503,ossification,2.0
28562,THRA,GO:0002154,thyroid hormone mediated signaling pathway,2.0
28563,THRA,GO:0002155,regulation of thyroid hormone mediated signaling pathway,2.0
28564,THRA,GO:0003700,DNA-binding transcription factor activity,2.0
28565,THRA,GO:0004879,nuclear receptor activity,2.0
28567,THRA,GO:0005515,protein binding,2.0
28568,THRA,GO:0005634,nucleus,2.0
28569,THRA,GO:0005654,nucleoplasm,2.0
28570,THRA,GO:0005829,cytosol,2.0
28571,THRA,GO:0006357,regulation of transcription by RNA polymerase II,2.0
28572,THRA,GO:0006366,transcription by RNA polymerase II,2.0
28573,THRA,GO:0007611,learning or memory,2.0
28574,THRA,GO:0008016,regulation of heart contraction,2.0
28575,THRA,GO:0008050,female courtship behavior,2.0
28576,THRA,GO:0008270,zinc ion binding,2.0
28577,THRA,GO:0009409,response to cold,2.0
28578,THRA,GO:0009755,hormone-mediated signaling pathway,2.0
28580,THRA,GO:0017025,TBP-class protein binding,2.0
28581,THRA,GO:0017055,negative regulation of RNA polymerase II transcription preinitiation complex assembly,2.0
28582,THRA,GO:0019904,protein domain specific binding,2.0
28583,THRA,GO:0030154,cell differentiation,2.0
28584,THRA,GO:0030218,erythrocyte differentiation,2.0
28585,THRA,GO:0030878,thyroid gland development,2.0
28586,THRA,GO:0031490,chromatin DNA binding,2.0
28587,THRA,GO:0033032,regulation of myeloid cell apoptotic process,2.0
28588,THRA,GO:0044877,protein-containing complex binding,2.0
28589,THRA,GO:0045892,negative regulation of DNA-templated transcription,2.0
28590,THRA,GO:0045925,positive regulation of female receptivity,2.0
28591,THRA,GO:0045944,positive regulation of transcription by RNA polymerase II,2.0
28592,THRA,GO:0050994,regulation of lipid catabolic process,2.0
28593,THRA,GO:0060509,type I pneumocyte differentiation,2.0
28594,THRA,GO:0070324,thyroid hormone binding,2.0
28596,THRA,GO:0120162,positive regulation of cold-induced thermogenesis,2.0
28597,THRA,GO:0140296,general transcription initiation factor binding,2.0
28598,THRA,GO:2000143,negative regulation of DNA-templated transcription initiation,2.0
28625,TM4SF19,GO:0005515,protein binding,2.0
28626,TM4SF19,GO:0016020,membrane,2.0
28649,TMEM39B,GO:0008150,biological_process,2.0
28650,TMEM39B,GO:0016020,membrane,2.0
28651,TMLHE,GO:0005506,iron ion binding,2.0
28652,TMLHE,GO:0005739,mitochondrion,2.0
28654,TMLHE,GO:0005759,mitochondrial matrix,2.0
28655,TMLHE,GO:0045329,carnitine biosynthetic process,2.0
28658,TMLHE,GO:0050353,trimethyllysine dioxygenase activity,2.0
28669,TNRC6B,GO:0000932,P-body,2.0
28670,TNRC6B,GO:0003723,RNA binding,2.0
28671,TNRC6B,GO:0005515,protein binding,2.0
28672,TNRC6B,GO:0005654,nucleoplasm,2.0
28673,TNRC6B,GO:0005829,cytosol,2.0
28674,TNRC6B,GO:0031047,RNA-mediated gene silencing,2.0
28675,TNRC6B,GO:0035195,miRNA-mediated gene silencing,2.0
28676,TNRC6B,GO:0035278,miRNA-mediated gene silencing by inhibition of translation,2.0
28677,TNRC6B,GO:0060213,positive regulation of nuclear-transcribed mRNA poly(A) tail shortening,2.0
28679,TNRC6B,GO:1900153,"positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay",2.0
28680,TNRC6C,GO:0000932,P-body,2.0
28681,TNRC6C,GO:0003723,RNA binding,2.0
28682,TNRC6C,GO:0005515,protein binding,2.0
28683,TNRC6C,GO:0005654,nucleoplasm,2.0
28684,TNRC6C,GO:0005829,cytosol,2.0
28685,TNRC6C,GO:0035195,miRNA-mediated gene silencing,2.0
28687,TNRC6C,GO:0035278,miRNA-mediated gene silencing by inhibition of translation,2.0
28688,TNRC6C,GO:0060213,positive regulation of nuclear-transcribed mRNA poly(A) tail shortening,2.0
28690,TNRC6C,GO:1900153,"positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay",2.0
28714,TOP2B,GO:0000712,resolution of meiotic recombination intermediates,2.0
28715,TOP2B,GO:0000792,heterochromatin,2.0
28716,TOP2B,GO:0000819,sister chromatid segregation,2.0
28717,TOP2B,GO:0001764,neuron migration,2.0
28718,TOP2B,GO:0003677,DNA binding,2.0
28719,TOP2B,GO:0003682,chromatin binding,2.0
28720,TOP2B,GO:0003918,"DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activity",2.0
28722,TOP2B,GO:0005080,protein kinase C binding,2.0
28723,TOP2B,GO:0005524,ATP binding,2.0
28724,TOP2B,GO:0005634,nucleus,2.0
28726,TOP2B,GO:0005654,nucleoplasm,2.0
28728,TOP2B,GO:0005730,nucleolus,2.0
28730,TOP2B,GO:0005829,cytosol,2.0
28731,TOP2B,GO:0006265,DNA topological change,2.0
28732,TOP2B,GO:0007409,axonogenesis,2.0
28733,TOP2B,GO:0008022,protein C-terminus binding,2.0
28734,TOP2B,GO:0019899,enzyme binding,2.0
28735,TOP2B,GO:0030183,B cell differentiation,2.0
28736,TOP2B,GO:0030900,forebrain development,2.0
28737,TOP2B,GO:0042826,histone deacetylase binding,2.0
28738,TOP2B,GO:0045870,positive regulation of single stranded viral RNA replication via double stranded DNA intermediate,2.0
28739,TOP2B,GO:0046872,metal ion binding,2.0
28740,TOP2B,GO:0046982,protein heterodimerization activity,2.0
28741,TOP2B,GO:1990904,ribonucleoprotein complex,2.0
28742,TOP3B,GO:0000793,condensed chromosome,2.0
28743,TOP3B,GO:0003677,DNA binding,2.0
28744,TOP3B,GO:0003723,RNA binding,2.0
28745,TOP3B,GO:0003916,DNA topoisomerase activity,2.0
28746,TOP3B,GO:0003917,"DNA topoisomerase type I (single strand cut, ATP-independent) activity",2.0
28747,TOP3B,GO:0005515,protein binding,2.0
28748,TOP3B,GO:0005634,nucleus,2.0
28750,TOP3B,GO:0006265,DNA topological change,2.0
28752,TOP3B,GO:0007059,chromosome segregation,2.0
28753,TOP3B,GO:0140225,DNA topoisomerase III-beta-TDRD3 complex,2.0
28803,TRAPPC9,GO:0005515,protein binding,2.0
28804,TRAPPC9,GO:0005737,cytoplasm,2.0
28805,TRAPPC9,GO:0005783,endoplasmic reticulum,2.0
28806,TRAPPC9,GO:0005802,trans-Golgi network,2.0
28807,TRAPPC9,GO:0005829,cytosol,2.0
28808,TRAPPC9,GO:0006888,endoplasmic reticulum to Golgi vesicle-mediated transport,2.0
28809,TRAPPC9,GO:0006901,vesicle coating,2.0
28810,TRAPPC9,GO:0021987,cerebral cortex development,2.0
28811,TRAPPC9,GO:0030008,TRAPP complex,2.0
28812,TRAPPC9,GO:0030182,neuron differentiation,2.0
28813,TRAPPC9,GO:0051092,positive regulation of NF-kappaB transcription factor activity,2.0
28814,TRAPPC9,GO:0099022,vesicle tethering,2.0
28815,TRAPPC9,GO:1990071,TRAPPII protein complex,2.0
28940,TRPC6,GO:0005261,cation channel activity,2.0
28941,TRPC6,GO:0005262,calcium channel activity,2.0
28942,TRPC6,GO:0005515,protein binding,2.0
28943,TRPC6,GO:0005737,cytoplasm,2.0
28944,TRPC6,GO:0005886,plasma membrane,2.0
28947,TRPC6,GO:0006812,cation transport,2.0
28948,TRPC6,GO:0007204,positive regulation of cytosolic calcium ion concentration,2.0
28949,TRPC6,GO:0007338,single fertilization,2.0
28950,TRPC6,GO:0015279,store-operated calcium channel activity,2.0
28951,TRPC6,GO:0016020,membrane,2.0
28952,TRPC6,GO:0032414,positive regulation of ion transmembrane transporter activity,2.0
28953,TRPC6,GO:0034703,cation channel complex,2.0
28954,TRPC6,GO:0036057,slit diaphragm,2.0
28955,TRPC6,GO:0042803,protein homodimerization activity,2.0
28956,TRPC6,GO:0051480,regulation of cytosolic calcium ion concentration,2.0
28957,TRPC6,GO:0051928,positive regulation of calcium ion transport,2.0
28958,TRPC6,GO:0070588,calcium ion transmembrane transport,2.0
28960,TRPC6,GO:0070679,"inositol 1,4,5 trisphosphate binding",2.0
28962,TRPM1,GO:0005261,cation channel activity,2.0
28963,TRPM1,GO:0005262,calcium channel activity,2.0
28966,TRPM1,GO:0005789,endoplasmic reticulum membrane,2.0
28967,TRPM1,GO:0005886,plasma membrane,2.0
28969,TRPM1,GO:0007216,G protein-coupled glutamate receptor signaling pathway,2.0
28970,TRPM1,GO:0007601,visual perception,2.0
28971,TRPM1,GO:0030424,axon,2.0
28972,TRPM1,GO:0051262,protein tetramerization,2.0
28973,TRPM1,GO:0070588,calcium ion transmembrane transport,2.0
28974,TRPM1,GO:0071482,cellular response to light stimulus,2.0
28975,TRPM1,GO:0098655,cation transmembrane transport,2.0
28976,TRPM1,GO:0098703,calcium ion import across plasma membrane,2.0
28993,TRRAP,GO:0000124,SAGA complex,2.0
28997,TRRAP,GO:0000786,nucleosome,2.0
28998,TRRAP,GO:0000812,Swr1 complex,2.0
28999,TRRAP,GO:0003712,transcription coregulator activity,2.0
29000,TRRAP,GO:0005515,protein binding,2.0
29001,TRRAP,GO:0005634,nucleus,2.0
29003,TRRAP,GO:0005654,nucleoplasm,2.0
29005,TRRAP,GO:0005794,Golgi apparatus,2.0
29006,TRRAP,GO:0006281,DNA repair,2.0
29007,TRRAP,GO:0006282,regulation of DNA repair,2.0
29008,TRRAP,GO:0006325,chromatin organization,2.0
29009,TRRAP,GO:0006351,DNA-templated transcription,2.0
29010,TRRAP,GO:0006355,regulation of DNA-templated transcription,2.0
29012,TRRAP,GO:0006357,regulation of transcription by RNA polymerase II,2.0
29013,TRRAP,GO:0016301,kinase activity,2.0
29014,TRRAP,GO:0016573,histone acetylation,2.0
29015,TRRAP,GO:0033276,transcription factor TFTC complex,2.0
29017,TRRAP,GO:0035267,NuA4 histone acetyltransferase complex,2.0
29019,TRRAP,GO:0035521,monoubiquitinated histone deubiquitination,2.0
29021,TRRAP,GO:0035522,monoubiquitinated histone H2A deubiquitination,2.0
29023,TRRAP,GO:0042981,regulation of apoptotic process,2.0
29024,TRRAP,GO:0043484,regulation of RNA splicing,2.0
29025,TRRAP,GO:0043966,histone H3 acetylation,2.0
29027,TRRAP,GO:0043967,histone H4 acetylation,2.0
29028,TRRAP,GO:0043968,histone H2A acetylation,2.0
29029,TRRAP,GO:0045893,positive regulation of DNA-templated transcription,2.0
29030,TRRAP,GO:0051726,regulation of cell cycle,2.0
29031,TRRAP,GO:1905168,positive regulation of double-strand break repair via homologous recombination,2.0
29032,TRRAP,GO:2000779,regulation of double-strand break repair,2.0
29173,TSPAN17,GO:0000151,ubiquitin ligase complex,2.0
29174,TSPAN17,GO:0004842,ubiquitin-protein transferase activity,2.0
29175,TSPAN17,GO:0005886,plasma membrane,2.0
29176,TSPAN17,GO:0016567,protein ubiquitination,2.0
29177,TSPAN17,GO:0019899,enzyme binding,2.0
29178,TSPAN17,GO:0051604,protein maturation,2.0
29179,TSPAN17,GO:0072594,establishment of protein localization to organelle,2.0
29180,TSPAN17,GO:0072659,protein localization to plasma membrane,2.0
29181,TSPAN4,GO:0003823,antigen binding,2.0
29182,TSPAN4,GO:0005178,integrin binding,2.0
29183,TSPAN4,GO:0005515,protein binding,2.0
29184,TSPAN4,GO:0005886,plasma membrane,2.0
29186,TSPAN4,GO:0005925,focal adhesion,2.0
29187,TSPAN4,GO:0031982,vesicle,2.0
29188,TSPAN4,GO:0065003,protein-containing complex assembly,2.0
29189,TSPAN7,GO:0005515,protein binding,2.0
29190,TSPAN7,GO:0005886,plasma membrane,2.0
29191,TSPOAP1,GO:0005515,protein binding,2.0
29192,TSPOAP1,GO:0005737,cytoplasm,2.0
29193,TSPOAP1,GO:0005739,mitochondrion,2.0
29195,TSPOAP1,GO:0005829,cytosol,2.0
29196,TSPOAP1,GO:0007274,neuromuscular synaptic transmission,2.0
29197,TSPOAP1,GO:0008150,biological_process,2.0
29198,TSPOAP1,GO:0030156,benzodiazepine receptor binding,2.0
29200,TSPOAP1,GO:0044305,calyx of Held,2.0
29201,TSPOAP1,GO:0098978,glutamatergic synapse,2.0
29202,TSPOAP1,GO:0099509,regulation of presynaptic cytosolic calcium ion concentration,2.0
29203,TSPOAP1,GO:0099626,voltage-gated calcium channel activity involved in regulation of presynaptic cytosolic calcium levels,2.0
29215,TTN,GO:0000794,condensed nuclear chromosome,2.0
29216,TTN,GO:0002020,protease binding,2.0
29217,TTN,GO:0003300,cardiac muscle hypertrophy,2.0
29218,TTN,GO:0004674,protein serine/threonine kinase activity,2.0
29219,TTN,GO:0004713,protein tyrosine kinase activity,2.0
29220,TTN,GO:0005509,calcium ion binding,2.0
29221,TTN,GO:0005515,protein binding,2.0
29222,TTN,GO:0005516,calmodulin binding,2.0
29224,TTN,GO:0005524,ATP binding,2.0
29225,TTN,GO:0005576,extracellular region,2.0
29226,TTN,GO:0005829,cytosol,2.0
29227,TTN,GO:0006936,muscle contraction,2.0
29229,TTN,GO:0006941,striated muscle contraction,2.0
29230,TTN,GO:0007076,mitotic chromosome condensation,2.0
29231,TTN,GO:0008307,structural constituent of muscle,2.0
29233,TTN,GO:0010628,positive regulation of gene expression,2.0
29235,TTN,GO:0010737,protein kinase A signaling,2.0
29236,TTN,GO:0018108,peptidyl-tyrosine phosphorylation,2.0
29237,TTN,GO:0019899,enzyme binding,2.0
29238,TTN,GO:0019901,protein kinase binding,2.0
29239,TTN,GO:0030018,Z disc,2.0
29240,TTN,GO:0030240,skeletal muscle thin filament assembly,2.0
29241,TTN,GO:0030241,skeletal muscle myosin thick filament assembly,2.0
29242,TTN,GO:0031433,telethonin binding,2.0
29244,TTN,GO:0031674,I band,2.0
29245,TTN,GO:0035995,detection of muscle stretch,2.0
29247,TTN,GO:0042802,identical protein binding,2.0
29248,TTN,GO:0042805,actinin binding,2.0
29250,TTN,GO:0043621,protein self-association,2.0
29251,TTN,GO:0045214,sarcomere organization,2.0
29252,TTN,GO:0045859,regulation of protein kinase activity,2.0
29253,TTN,GO:0048769,sarcomerogenesis,2.0
29254,TTN,GO:0050714,positive regulation of protein secretion,2.0
29256,TTN,GO:0050790,regulation of catalytic activity,2.0
29257,TTN,GO:0051015,actin filament binding,2.0
29258,TTN,GO:0051371,muscle alpha-actinin binding,2.0
29259,TTN,GO:0051592,response to calcium ion,2.0
29260,TTN,GO:0055003,cardiac myofibril assembly,2.0
29261,TTN,GO:0055008,cardiac muscle tissue morphogenesis,2.0
29262,TTN,GO:0055013,cardiac muscle cell development,2.0
29263,TTN,GO:0060048,cardiac muscle contraction,2.0
29264,TTN,GO:0070062,extracellular exosome,2.0
29265,TTN,GO:0097493,structural molecule activity conferring elasticity,2.0
29267,TTN,GO:0106310,protein serine kinase activity,2.0
29268,TTN,GO:1990733,titin-telethonin complex,2.0
29269,TUBGCP5,GO:0000278,mitotic cell cycle,2.0
29270,TUBGCP5,GO:0000922,spindle pole,2.0
29271,TUBGCP5,GO:0000923,equatorial microtubule organizing center,2.0
29272,TUBGCP5,GO:0000930,gamma-tubulin complex,2.0
29273,TUBGCP5,GO:0000931,gamma-tubulin ring complex,2.0
29274,TUBGCP5,GO:0005515,protein binding,2.0
29275,TUBGCP5,GO:0005813,centrosome,2.0
29277,TUBGCP5,GO:0005829,cytosol,2.0
29279,TUBGCP5,GO:0005874,microtubule,2.0
29280,TUBGCP5,GO:0007020,microtubule nucleation,2.0
29282,TUBGCP5,GO:0008017,microtubule binding,2.0
29283,TUBGCP5,GO:0031122,cytoplasmic microtubule organization,2.0
29284,TUBGCP5,GO:0043015,gamma-tubulin binding,2.0
29285,TUBGCP5,GO:0051011,microtubule minus-end binding,2.0
29286,TUBGCP5,GO:0051225,spindle assembly,2.0
29287,TUBGCP5,GO:0051321,meiotic cell cycle,2.0
29319,UBE3C,GO:0000209,protein polyubiquitination,2.0
29321,UBE3C,GO:0000502,proteasome complex,2.0
29322,UBE3C,GO:0005515,protein binding,2.0
29323,UBE3C,GO:0006511,ubiquitin-dependent protein catabolic process,2.0
29324,UBE3C,GO:0035519,protein K29-linked ubiquitination,2.0
29325,UBE3C,GO:0061630,ubiquitin protein ligase activity,2.0
29327,UBE3C,GO:0070936,protein K48-linked ubiquitination,2.0
29328,UBN2,GO:0005615,extracellular space,2.0
29329,UBN2,GO:0005634,nucleus,2.0
29330,UBN2,GO:0005654,nucleoplasm,2.0
29331,UBR5,GO:0000209,protein polyubiquitination,2.0
29333,UBR5,GO:0003723,RNA binding,2.0
29334,UBR5,GO:0005515,protein binding,2.0
29335,UBR5,GO:0005634,nucleus,2.0
29337,UBR5,GO:0005654,nucleoplasm,2.0
29338,UBR5,GO:0005737,cytoplasm,2.0
29339,UBR5,GO:0005829,cytosol,2.0
29340,UBR5,GO:0006281,DNA repair,2.0
29341,UBR5,GO:0006974,cellular response to DNA damage stimulus,2.0
29343,UBR5,GO:0008270,zinc ion binding,2.0
29344,UBR5,GO:0010628,positive regulation of gene expression,2.0
29345,UBR5,GO:0016020,membrane,2.0
29346,UBR5,GO:0032991,protein-containing complex,2.0
29347,UBR5,GO:0034450,ubiquitin-ubiquitin ligase activity,2.0
29349,UBR5,GO:0042307,positive regulation of protein import into nucleus,2.0
29350,UBR5,GO:0043130,ubiquitin binding,2.0
29351,UBR5,GO:0048471,perinuclear region of cytoplasm,2.0
29352,UBR5,GO:0050847,progesterone receptor signaling pathway,2.0
29353,UBR5,GO:0061630,ubiquitin protein ligase activity,2.0
